PRT_ID,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE,DATE_DIFF,YEAR
P05350,2,0.9652,0.83,4.0,2.0,6,-2,0,1,0,1,3,0.5,0.48,0.58,0.5291750503018109,0.4267665526332372,0.3443384705443021,13122040,0.16363636363636364,0.9955223880597015
P07092,-1,0.6596,0.845,1.0,1.0,4,0,0,-1,1,0,2,0.42000000000000004,0.4,0.9199999999999999,0.6438631790744468,0.6929492378460894,0.22937798366992662,18939100,0.45454545454545453,0.9870646766169154
P08337,3,0.6916,0.72,2.0,1.0,4,1,1,-1,-2,1,-1,0.6599999999999999,0.8,0.8,0.7706237424547284,0.40339681397509153,0.2584471291165814,12803570,0.7454545454545455,0.9786069651741294
P00089,-1,0.7768,0.05,2.0,1.0,5,-1,0,0,0,0,2,0.9199999999999999,0.62,0.58,0.6991946225056322,0.3258378204776395,0.1244517112261685,12330740,0.6727272727272727,0.9835820895522388
P00403,0,0.2844,0.58,1.0,1.0,2,0,1,1,0,-1,1,0.52,0.64,0.5599999999999999,0.5835010060362174,0.25363595894796537,0.12999868794218872,8050270,0.21818181818181817,0.9960199004975124
P00717,0,0.354,0.61,1.0,1.0,3,-1,0,0,-1,-1,3,0.9199999999999999,0.54,0.42000000000000004,0.6217303822937625,0.24130164789485345,0.21783994913252794,7194600,0.5818181818181818,0.9855721393034826
P06064,2,0.6752,0.74,2.0,1.0,4,-2,1,0,-2,0,3,0.4,0.5,0.8800000000000001,0.6257545271629779,0.5567616132173079,0.5759287855391043,11412700,0.2727272727272727,0.9920398009950249
P08625,-2,0.4944,0.54,2.0,2.0,4,-1,0,-1,-1,0,-1,0.74,0.7,0.8800000000000001,0.806841046277666,0.48928065436081314,0.0485885285776284,12035355,0.6727272727272727,0.9800995024875622
P02917,1,0.3704,0.49,1.0,1.0,3,-1,0,0,-1,0,1,0.86,0.96,0.58,0.7826961770623743,0.2935537573100307,0.13881571643402874,6877000,0.36363636363636365,0.9905472636815921
P06881,2,0.6744,0.285,2.0,1.0,4,-2,0,1,0,1,3,0.64,0.54,0.78,0.6700201207243461,0.3890725077800883,0.39681069024333626,10346400,0.43636363636363634,0.9875621890547264
P05823,1,0.5376,0.645,2.0,2.0,4,0,0,-1,-2,0,2,0.9199999999999999,0.8400000000000001,0.6599999999999999,0.7967806841046278,0.46141767335215594,0.5236685136403548,10809500,0.9090909090909091,0.9746268656716418
P01492,2,0.5748,0.52,2.0,1.0,4,-1,0,1,1,0,3,0.76,0.9199999999999999,0.52,0.716297786720322,0.4976298934265114,0.20590426015078572,10200600,0.41818181818181815,0.9895522388059701
P06226,1,0.572,0.085,2.0,2.0,4,-2,1,1,-2,-1,-1,0.86,0.64,0.76,0.7557421048739641,0.24279058705873027,0.2143135414458877,6635750,0.18181818181818182,0.9945273631840796
P07481,-2,0.4324,0.425,1.0,1.0,3,-1,0,0,1,-1,0,0.7,0.62,0.64,0.6579476861167003,0.24536091275527938,0.012494827464397815,6190150,0.5454545454545454,0.9840796019900497
P05518,1,0.5408,0.005,2.0,2.0,4,2,1,0,-1,0,-1,0.6,0.4,0.7,0.5835010060362174,0.2447023239647045,0.24956954411037435,6507250,0.4909090909090909,0.9865671641791045
P06801,2,0.7944,0.545,3.0,2.0,5,2,0,0,1,0,3,0.9800000000000001,0.72,0.9199999999999999,0.8832997987927566,0.4845069019698716,0.45822710711438114,11350400,0.5454545454545454,0.9845771144278607
P07373,-3,0.7032,0.82,1.0,1.0,4,1,1,-1,1,-1,1,0.7,0.58,0.8,0.7142857142857143,0.7252251702878887,0.46714506313016624,19285540,0.7636363636363637,0.9781094527363184
P04399,1,0.2428,0.605,1.0,1.0,2,2,0,1,0,0,1,0.8400000000000001,0.9800000000000001,0.44000000000000006,0.7263581488933601,0.1785700492518716,0.23643887324512267,5856625,0.8363636363636363,0.9771144278606965
P07490,2,0.8556,0.68,3.0,2.0,5,2,1,1,-2,1,1,0.45999999999999996,0.82,0.48,0.579476861167002,0.4309772522618663,0.5035072314570906,12472000,0.38181818181818183,0.9885572139303482
P05417,2,0.5952,0.485,2.0,1.0,4,1,0,1,1,1,2,0.45999999999999996,1.0,0.82,0.7706237424547284,0.41183244200251645,0.4089704383282365,8441900,0.4909090909090909,0.9865671641791045
P09702,3,0.658,0.48,2.0,1.0,4,1,0,0,0,-1,2,0.74,0.9,0.42000000000000004,0.7203219315895373,0.254205109754635,0.15299199644735115,7579320,0.4727272727272727,0.9850746268656716
P05869,0,0.38,0.885,1.0,1.0,3,2,1,1,0,0,1,0.74,0.52,0.6799999999999999,0.6378269617706238,0.2777171361144481,0.2954855118539377,9759000,0.4727272727272727,0.9865671641791045
P00534,0,0.3712,0.45,1.0,1.0,3,1,1,-1,1,0,2,0.42000000000000004,0.76,0.74,0.6559356136820925,0.4166844526293751,0.1253903371988575,12423800,0.07272727272727272,1.0
P07334,3,0.6772,0.725,2.0,1.0,4,2,1,-1,-2,1,3,0.82,0.54,0.82,0.6981891348088531,0.6142102727655241,0.21895217044640244,15495760,0.9636363636363636,0.972636815920398
P08511,3,0.7492,0.0,3.0,2.0,5,-1,1,1,-1,-1,1,0.96,0.6799999999999999,0.78,0.7847082494969819,0.36967869404282044,0.40048243356445734,11022270,0.38181818181818183,0.9880597014925373
P04112,-2,0.2884,0.725,1.0,1.0,2,1,0,1,0,1,1,0.6799999999999999,0.5599999999999999,0.9199999999999999,0.7806841046277666,0.2782740908324034,0.1228166853382586,7605550,0.18181818181818182,0.9950248756218906
P02262,1,0.476,0.185,1.0,1.0,3,-1,1,0,-2,0,2,0.86,0.82,0.76,0.8128772635814889,0.3482115452241133,0.25733288925222797,7967750,0.5272727272727272,0.9860696517412936
P03305,2,0.6372,0.045,2.0,1.0,4,1,0,1,1,1,2,0.64,0.64,0.8400000000000001,0.7243460764587526,0.40918487441077644,0.4514891856158093,8946800,0.3090909090909091,0.9920398009950249
P05447,0,0.3144,0.905,1.0,1.0,2,-2,1,1,-1,0,1,0.8800000000000001,0.96,0.86,0.9114688128772637,0.25368880866572757,0.16794945549600832,9244820,0.21818181818181817,0.9940298507462687
P02126,0,0.478,0.465,1.0,1.0,3,0,0,1,0,1,1,0.6,0.9400000000000001,0.64,0.7525150905432596,0.2695162827947744,0.059476589860820946,9821600,0.34545454545454546,0.991044776119403
P06964,3,0.7296,0.935,3.0,2.0,5,2,0,0,-2,1,-2,0.78,0.45999999999999996,0.82,0.6953723608991431,0.27804033246537835,0.15531131094760853,8549060,0.6,0.9830845771144279
P08195,2,0.7624,0.405,3.0,2.0,5,-2,1,-1,0,1,2,0.74,0.9400000000000001,0.6,0.7484909456740444,0.805589264189641,0.4159949939948123,15852740,0.12727272727272726,0.9955223880597015
P04311,-2,0.2624,0.1,1.0,1.0,2,-2,0,-1,1,1,-2,0.9,0.45999999999999996,0.45999999999999996,0.5955734406438632,0.28482339047200894,0.22980995347241145,8757635,0.16363636363636364,0.9955223880597015
P08974,0,0.2908,0.42,1.0,1.0,2,-2,0,1,-1,0,3,0.62,0.86,0.5,0.6841046277665996,0.22239161234325486,0.20385744996518002,8415990,0.2909090909090909,0.9905472636815921
P04824,-2,0.3724,0.185,1.0,1.0,3,-1,1,1,-1,1,3,0.4,0.72,0.8,0.6680080482897385,0.3736241287419125,0.04011061656624378,9935595,0.6,0.9835820895522388
P09337,3,0.7592,0.54,3.0,2.0,5,0,1,-1,-1,-1,3,0.78,0.54,0.8800000000000001,0.7062374245472837,0.591129174873618,0.6708793815161332,16617860,0.6909090909090909,0.9796019900497512
P08903,-3,0.6792,0.075,1.0,1.0,4,-1,0,0,0,0,3,1.0,0.9800000000000001,0.62,0.8480885311871228,0.36583082805344325,0.4008699952564064,12412050,0.7272727272727273,0.9786069651741294
P08975,-1,0.7704,0.965,2.0,1.0,5,0,1,-1,-2,-1,3,0.8400000000000001,0.9800000000000001,0.62,0.7806841046277666,0.6440093828575842,0.4111282687901818,22630540,0.3090909090909091,0.9900497512437811
P03906,1,0.5924,0.72,2.0,2.0,4,1,1,-1,1,1,-1,0.74,0.9800000000000001,0.45999999999999996,0.7042253521126761,0.4931020954913093,0.35976019620310656,9901500,0.6909090909090909,0.981094527363184
P08737,-3,0.6024,0.61,1.0,1.0,4,-1,0,0,-1,-1,3,0.78,0.6799999999999999,0.42000000000000004,0.6146881287726359,0.42482635818692943,0.35859145547582283,10449910,0.6,0.982089552238806
P00163,0,0.408,0.475,1.0,1.0,3,-1,0,0,0,-1,3,0.8400000000000001,0.48,0.82,0.6941649899396379,0.2100410398385238,0.06417779392618161,7948600,0.43636363636363634,0.9900497512437811
P07499,0,0.3556,0.98,1.0,1.0,3,-2,0,1,-1,0,3,1.0,0.48,0.4,0.6156941649899397,0.3051624010846388,0.2754917693604223,9098680,0.38181818181818183,0.9885572139303482
P01939,0,0.406,0.735,1.0,1.0,3,-1,1,0,1,1,2,0.78,0.8800000000000001,0.4,0.710261569416499,0.2798128306918638,0.1347241146132962,8342850,0.6363636363636364,0.9835820895522388
P03550,-1,0.6728,0.39,1.0,1.0,4,-2,0,-1,1,0,2,0.74,0.6,0.7,0.6911468812877264,0.7017903858232665,0.2260251713244719,18662350,0.6363636363636364,0.9830845771144279
P00920,0,0.3476,0.195,1.0,1.0,3,-1,0,1,-2,-1,3,0.86,0.96,0.6599999999999999,0.8450704225352114,0.22426676098308607,0.2804473107861245,8172630,0.32727272727272727,0.9925373134328358
P01500,1,0.578,0.1,2.0,2.0,4,-1,0,0,0,-1,-2,0.9800000000000001,0.58,0.5,0.6720321931589537,0.22023188830008883,0.17732562247050393,5856500,0.43636363636363634,0.9890547263681592
P00340,-3,0.7676,0.89,2.0,1.0,5,1,1,0,0,0,3,0.48,1.0,0.6599999999999999,0.6861167002012073,0.5529442374497165,0.23744814848457324,14704160,0.23636363636363636,0.9955223880597015
P02832,-2,0.4972,0.705,2.0,2.0,4,2,1,-1,0,1,0,0.78,0.86,0.44000000000000006,0.6297786720321932,0.4480995444760865,0.05393768734671632,13360440,0.6545454545454545,0.9825870646766169
P04417,1,0.3428,0.79,1.0,1.0,2,2,0,0,-1,1,-2,0.72,0.48,0.6799999999999999,0.6358148893360162,0.24042149682596792,0.11937505677173221,4928250,0.3090909090909091,0.9915422885572139
P05246,1,0.422,0.87,1.0,1.0,3,0,1,1,0,0,-2,0.74,0.45999999999999996,0.96,0.7484909456740444,0.23047457013868985,0.23625518515154267,7315125,0.8727272727272727,0.9761194029850746
P02863,2,0.7112,0.47,3.0,2.0,5,-1,0,1,-2,0,1,0.62,0.78,0.8800000000000001,0.7766599597585513,0.34651933791499734,0.3108083285392759,10998320,0.14545454545454545,0.9965174129353234
P03006,1,0.3404,0.62,1.0,1.0,2,0,0,1,-1,1,-1,0.76,0.96,0.52,0.7283702213279679,0.18403186431444768,0.07945822105146294,3936375,0.7454545454545455,0.9800995024875622
P08264,0,0.4084,0.41,1.0,1.0,3,1,1,1,-2,-1,1,0.4,0.5,0.9199999999999999,0.5995975855130785,0.2805639064885225,0.2971871499076513,9201770,0.07272727272727272,0.9970149253731343
P04420,2,0.8812,0.38,3.0,2.0,5,-2,1,-1,-2,1,1,0.58,0.4,0.8,0.6177062374245473,0.5818753925616055,0.6861739384947669,17891240,0.4,0.9890547263681592
P04928,1,0.2452,0.405,1.0,1.0,2,-1,0,-1,-2,-1,-2,0.9199999999999999,0.86,0.45999999999999996,0.7223340040241448,0.19868546490473837,0.13499863747842675,5144500,0.5454545454545454,0.9850746268656716
P08752,-2,0.2952,0.345,1.0,1.0,2,1,0,-1,-2,-1,-2,0.48,0.9400000000000001,1.0,0.8302173253861739,0.3294915653883133,0.016780210131104853,8312670,0.32727272727272727,0.9895522388059701
P03833,1,0.5956,0.885,2.0,2.0,4,0,0,0,-1,0,2,0.8800000000000001,0.64,0.8,0.7806841046277666,0.39062852543189397,0.4040754534169013,8007250,0.5272727272727272,0.9860696517412936
P06156,1,0.318,0.365,1.0,1.0,2,-2,1,0,-2,0,3,0.6799999999999999,0.52,0.9800000000000001,0.7565392354124748,0.258534721248229,0.25673741686095214,8479250,0.16363636363636364,0.9950248756218906
P01763,3,0.7636,0.055,3.0,2.0,5,-1,1,1,1,0,-1,0.9199999999999999,0.82,1.0,0.9054325955734407,0.3088405381727413,0.429369909468011,10129160,0.6,0.9845771144278607
P02399,0,0.5008,0.95,2.0,1.0,4,-1,0,0,1,-1,3,0.72,0.9800000000000001,0.9199999999999999,0.8893360160965795,0.26984049548643085,0.09570149675518011,9482200,0.21818181818181817,0.9945273631840796
P03260,1,0.4308,0.72,1.0,1.0,3,-2,0,-1,-1,1,3,0.6599999999999999,0.9800000000000001,0.8400000000000001,0.8329979879275654,0.3102369903305343,0.49690455284060514,9846750,0.6,0.9840796019900497
P08138,2,0.6096,0.365,2.0,1.0,4,2,0,1,-2,1,2,0.72,0.54,0.5599999999999999,0.6056338028169014,0.3086159268722521,0.4203025807167873,8675820,0.4909090909090909,0.9855721393034826
P07941,0,0.4196,0.18,1.0,1.0,3,1,1,0,-1,0,3,0.8400000000000001,0.9800000000000001,0.6799999999999999,0.8531187122736419,0.33376426180124036,0.2692988564911537,10262450,0.2,0.9935323383084577
P08181,3,0.712,0.97,2.0,1.0,4,-2,0,1,1,0,0,0.9400000000000001,0.4,0.58,0.5935613682092556,0.3348842692815081,0.26254478658875063,8671050,1.0,0.9716417910447761
P07510,0,0.3784,0.07,1.0,1.0,3,0,0,-1,-1,-1,1,0.76,0.62,0.9,0.7505030181086519,0.37448395299627407,0.22538327227218136,11165550,0.3090909090909091,0.9905472636815921
P07420,0,0.3624,0.58,1.0,1.0,3,1,1,0,-2,0,3,0.64,0.9199999999999999,0.64,0.7565392354124748,0.30782318110581935,0.05731472229791786,9464800,0.5818181818181818,0.9830845771144279
P04010,2,0.9376,0.355,4.0,2.0,6,-2,0,-1,0,0,3,0.9800000000000001,0.64,0.8800000000000001,0.8430583501006037,0.6322106833671775,0.9512358575307072,18849880,0.43636363636363634,0.9880597014925373
P06446,-2,0.3716,0.38,1.0,1.0,3,0,1,1,0,1,2,0.48,0.45999999999999996,0.54,0.5090543259557344,0.34687200814698727,0.1530929239712962,9480425,0.2727272727272727,0.9920398009950249
P06517,-3,0.7372,0.79,2.0,1.0,5,0,0,0,-1,-1,1,0.78,0.6799999999999999,0.6599999999999999,0.7112676056338029,0.32409479613221376,0.29708420383322737,12264750,0.2727272727272727,0.9920398009950249
P06871,-3,0.7672,0.935,2.0,1.0,5,1,1,-1,1,0,1,0.64,0.5,0.45999999999999996,0.5362173038229376,0.8226028079461584,0.4415599358100948,21875050,0.6363636363636364,0.982089552238806
P07432,2,0.6028,0.27,2.0,1.0,4,2,1,-1,1,1,2,0.64,0.96,0.6,0.7243460764587526,0.6467108165078126,0.49190864040532495,13538580,0.34545454545454546,0.9895522388059701
P03326,2,0.5996,0.445,2.0,1.0,4,-1,0,0,1,0,2,0.5,0.6,0.9199999999999999,0.7022132796780685,0.37889690442941615,0.376263864918602,8876320,0.10909090909090909,0.9975124378109452
P01979,2,0.6104,0.32,2.0,1.0,4,2,1,-1,1,1,2,0.82,0.76,0.9,0.8390342052313884,0.526984862621224,0.6610369293810116,13645040,0.4,0.9900497512437811
P07185,-3,0.742,0.41,2.0,1.0,5,-2,1,-1,-2,1,2,0.6599999999999999,0.42000000000000004,0.96,0.7243460764587526,0.8535717262140698,0.3814374097960255,20996200,0.18181818181818182,0.9945273631840796
P03108,1,0.6508,0.195,2.0,2.0,4,2,1,1,-1,1,2,0.82,0.9199999999999999,0.5,0.7263581488933601,0.3134577740918487,0.20141500388570968,9071125,0.5454545454545454,0.9855721393034826
P05849,3,0.7384,0.14,3.0,2.0,5,-2,0,0,1,0,3,0.72,0.78,0.4,0.6559356136820925,0.38473984726431565,0.2619876666565739,10815830,0.7090909090909091,0.9800995024875622
P04250,2,0.8076,0.325,3.0,2.0,5,-2,1,1,-2,1,3,0.76,0.62,0.64,0.6740442655935615,0.6115505090850698,0.46516486511036426,12802500,0.2909090909090909,0.9920398009950249
P03292,1,0.6312,0.765,2.0,2.0,4,2,1,1,1,0,-2,0.86,0.9199999999999999,0.6799999999999999,0.817179816664161,0.3003368153166613,0.4810468202783581,9532500,0.23636363636363636,0.9940298507462687
P08027,3,0.712,0.575,2.0,1.0,4,-1,1,-1,0,-1,0,0.5599999999999999,0.9199999999999999,0.5,0.7082494969818914,0.46120322545892867,0.3502326379426933,13346700,0.45454545454545453,0.9865671641791045
P03347,1,0.2648,0.74,1.0,1.0,2,1,0,-1,0,-1,0,0.9400000000000001,0.6599999999999999,0.5,0.6841046277665996,0.1461142245015357,0.13190823669522916,4356500,0.6909090909090909,0.9815920398009951
P05714,0,0.402,0.085,1.0,1.0,3,-1,0,-1,-2,0,1,0.44000000000000006,0.5599999999999999,0.9800000000000001,0.653923541247485,0.3612644091706456,0.3711246353993197,12257100,0.4727272727272727,0.9870646766169154
P04299,1,0.3356,0.51,1.0,1.0,2,1,0,0,0,1,0,0.9199999999999999,0.9199999999999999,0.45999999999999996,0.7404426559356138,0.19587325011535467,0.09932479486480758,4100500,0.36363636363636365,0.9900497512437811
P07890,-3,0.6792,0.38,1.0,1.0,4,1,0,0,1,-1,3,0.9400000000000001,0.8800000000000001,0.86,0.8983903420523139,0.41005282939094767,0.16288087524348766,11527430,0.6181818181818182,0.982089552238806
P08044,-2,0.3512,0.08,1.0,1.0,3,1,1,0,-2,1,-1,1.0,0.6599999999999999,1.0,0.937625754527163,0.22953750398913736,0.013025706240348805,6452785,0.34545454545454546,0.9895522388059701
P07866,0,0.334,0.385,1.0,1.0,3,1,1,0,-1,1,3,0.76,0.9,0.6,0.7726358148893361,0.23145940430237355,0.06810387460764425,8434750,0.6727272727272727,0.9805970149253731
P03262,0,0.3644,0.42,1.0,1.0,3,1,1,1,-1,-1,2,0.76,0.76,0.4,0.6559356136820925,0.24912340612365613,0.074966946235908,7427820,0.6,0.9840796019900497
P09528,3,0.7184,0.88,2.0,1.0,4,0,1,0,-1,-1,2,0.96,0.42000000000000004,0.76,0.6619718309859155,0.32389457700915314,0.23893582018752335,9105350,0.9090909090909091,0.9731343283582089
P06089,1,0.4016,0.91,1.0,1.0,3,0,0,1,-1,-1,0,0.9800000000000001,0.6599999999999999,0.62,0.7444668008048291,0.19674527045843065,0.15248937737810478,4721500,0.509090909090909,0.9855721393034826
P05826,-3,0.6776,0.43,1.0,1.0,4,2,0,1,0,1,1,0.52,0.5,0.48,0.5020120724346077,0.3834145389573564,0.43151562862708287,12575010,0.4909090909090909,0.9860696517412936
P02984,1,0.4976,0.25,1.0,1.0,3,-2,1,1,1,0,-2,0.5,0.42000000000000004,0.52,0.4869215291750503,0.25056356093267557,0.28895550105469264,7952750,0.5636363636363636,0.9850746268656716
P05451,1,0.2352,0.815,1.0,1.0,2,1,0,1,1,1,1,0.9800000000000001,0.8400000000000001,0.7,0.8309859154929577,0.23194928053239994,0.11516839757370233,5705500,0.43636363636363634,0.9880597014925373
P03403,2,0.9368,0.345,4.0,2.0,6,0,1,0,-2,1,1,0.82,0.76,0.52,0.6861167002012073,0.5768190974487815,0.36451388258091866,12898740,0.12727272727272726,0.9970149253731343
P08753,3,0.734,0.44,3.0,2.0,5,2,0,1,1,1,1,0.9400000000000001,0.52,0.42000000000000004,0.5995975855130785,0.42501438122127566,0.3679494554960083,10722580,0.5272727272727272,0.9840796019900497
P08480,-3,0.7908,0.42,2.0,1.0,5,1,1,0,1,0,1,0.9199999999999999,0.96,0.78,0.8792756539235413,0.4300025815054445,0.42701224250865455,14102960,0.7818181818181819,0.9771144278606965
P03822,2,0.7844,0.52,3.0,2.0,5,-2,1,-1,0,0,3,0.4,0.52,0.64,0.5352112676056339,0.8055323491089741,0.7821560137665142,17612900,0.2727272727272727,0.9930348258706467
P09994,3,0.6068,0.41,2.0,1.0,4,2,1,0,-2,-1,-1,0.64,0.7,0.76,0.7082494969818914,0.26149227276145875,0.17311694472199513,7146890,0.21818181818181817,0.991044776119403
P06686,2,0.9636,0.515,4.0,2.0,6,1,1,1,0,0,1,0.86,0.8,0.4,0.6619718309859155,0.6163517026756186,0.4896539195203924,13476480,0.45454545454545453,0.9870646766169154
P09839,3,0.7456,0.935,3.0,2.0,5,1,0,-1,-1,0,2,0.64,0.9199999999999999,0.5599999999999999,0.7464788732394366,0.5371564006089914,0.36577547663023185,15100560,0.41818181818181815,0.9860696517412936
P07907,3,0.6572,0.26,2.0,1.0,4,-1,1,-1,1,1,3,0.96,0.72,0.48,0.7122736418511066,0.5865952788940587,0.5037979027260524,15599020,0.5636363636363636,0.9835820895522388
P01575,-2,0.406,0.38,1.0,1.0,3,-1,1,-1,-2,-1,0,0.9199999999999999,0.44000000000000006,0.45999999999999996,0.5975855130784709,0.37646480107162966,0.226574217054733,11224620,0.14545454545454545,0.9970149253731343
P05854,-3,0.68,0.675,1.0,1.0,4,2,1,1,-2,-1,2,0.86,0.54,0.48,0.6317907444668008,0.43115104652604574,0.35259837910396546,12477040,0.5818181818181818,0.9835820895522388
P05279,1,0.2496,0.17,1.0,1.0,2,-1,0,-1,-1,-1,0,0.8800000000000001,0.6799999999999999,0.6,0.7122736418511066,0.20553255237711932,0.18635459876262855,4396250,0.5636363636363636,0.9845771144278607
P08056,0,0.392,0.42,1.0,1.0,3,2,0,-1,-2,1,1,0.6,0.76,0.9199999999999999,0.7645875251509054,0.38704694071278006,0.26424440609198535,11900750,0.3090909090909091,0.9905472636815921
P05180,1,0.4012,0.98,1.0,1.0,3,-2,1,-1,0,0,2,0.5,0.86,0.8800000000000001,0.7645875251509054,0.3794304833106689,0.32587478931379377,10090000,0.36363636363636365,0.9900497512437811
P06772,-2,0.4288,0.33,1.0,1.0,3,-1,1,0,0,-1,-1,0.45999999999999996,0.45999999999999996,0.45999999999999996,0.46277665995975853,0.2686269846593531,0.06668887072193458,6607690,0.10909090909090909,0.9965174129353234
P05622,1,0.3232,0.595,1.0,1.0,2,0,0,0,0,0,0,0.62,0.48,0.6,0.5734406438631792,0.16421728551653486,0.1822609783914171,4752250,0.6363636363636364,0.9825870646766169
P03766,0,0.4108,0.655,1.0,1.0,3,2,0,0,-1,1,2,0.5599999999999999,0.74,0.6599999999999999,0.6659959758551308,0.2193253123723222,0.09012424178197637,7441350,0.38181818181818183,0.9900497512437811
P05493,1,0.2784,0.42,1.0,1.0,2,2,0,0,0,0,1,0.7,0.42000000000000004,0.72,0.6277665995975855,0.21603440110090028,0.1560238592666606,6441250,0.2,0.9945273631840796
P05498,3,0.6864,0.43,2.0,1.0,4,-1,1,0,-1,1,1,0.42000000000000004,0.6599999999999999,0.44000000000000006,0.5372233400402414,0.4211654988911723,0.3136787073202733,10359860,0.14545454545454545,0.9960199004975124
P03329,3,0.7512,0.09,3.0,2.0,5,-1,0,-1,1,1,0,1.0,0.52,0.96,0.7766599597585513,0.5825146708783826,0.5206184838667353,14328720,0.10909090909090909,0.9975124378109452
P02091,2,0.6796,0.49,2.0,1.0,4,2,1,1,0,0,1,0.86,0.58,0.48,0.6277665995975855,0.46524419618628304,0.2541052270364651,11444100,0.2909090909090909,0.9925373134328358
P01651,2,0.6504,0.94,2.0,1.0,4,-2,0,0,1,1,3,0.58,0.72,0.54,0.6096579476861167,0.35418457967196587,0.2735620351025928,9680280,0.43636363636363634,0.9890547263681592
P07585,2,0.692,1.0,2.0,1.0,4,2,0,-1,-2,0,1,0.42000000000000004,0.7,0.7,0.619718309859155,0.5992080673061483,0.47603475943924667,14739360,0.32727272727272727,0.9900497512437811
P09195,0,0.3984,0.39,1.0,1.0,3,-1,0,1,-1,0,1,0.82,0.9800000000000001,0.52,0.7987927565392355,0.2998276286128372,0.3067671904805159,8939620,0.4,0.9875621890547264
P00166,0,0.5108,0.555,2.0,1.0,4,0,1,-1,1,-1,3,0.8,0.76,0.6799999999999999,0.7525150905432596,0.5269147351111165,0.0951363026210878,15710400,0.2909090909090909,0.9940298507462687
P00927,0,0.3624,0.32,1.0,1.0,3,2,0,-1,0,1,2,0.64,0.45999999999999996,0.58,0.5533199195171027,0.3325985189882938,0.061929128692685784,10226600,0.5818181818181818,0.9855721393034826
P01999,-3,0.7904,0.56,2.0,1.0,5,1,0,0,0,1,1,1.0,0.58,0.44000000000000006,0.6750503018108652,0.3750317606476936,0.2234535380143519,12300050,0.7272727272727273,0.981094527363184
P04891,3,0.7104,0.6,2.0,1.0,4,2,1,0,0,1,2,0.9800000000000001,0.48,0.6799999999999999,0.7092578563394171,0.3248763621506583,0.1814737437046457,9989170,0.38181818181818183,0.9895522388059701
P03800,1,0.5608,0.56,2.0,2.0,4,2,0,0,0,0,-2,0.74,0.72,1.0,0.8430583501006037,0.2619730019249493,0.22499571058023232,6966500,0.5454545454545454,0.9855721393034826
P07958,0,0.464,0.69,1.0,1.0,3,0,1,1,1,-1,2,0.8800000000000001,0.6799999999999999,0.54,0.7022132796780685,0.2597004640611756,0.21013716050504133,9463900,0.5454545454545454,0.9840796019900497
P09676,3,0.7828,0.67,3.0,2.0,5,2,1,-1,-1,-1,-2,0.9199999999999999,0.74,0.62,0.7545271629778673,0.5561213185598045,0.49089330951443766,15199450,0.45454545454545453,0.9855721393034826
P01737,-1,0.7548,0.24,2.0,1.0,5,0,0,-1,-2,-1,1,0.45999999999999996,0.48,0.6599999999999999,0.5583501006036218,0.5833643317254823,0.7034466749427236,20499450,0.36363636363636365,0.991044776119403
